state,country,confirmed,deaths,date,month,year,population,confirmed_1d,deaths_1d,confirmed_moving_avg_7d,deaths_moving_avg_7d,confirmed_moving_avg_7d_rate_14,deaths_moving_avg_7d_rate_14,confirmed_trend,deaths_trend
Ceará,Brazil,953456,24742,2021-12-16,2021-12,2021,9133237,121,4,81,5,0.269,0.7144,downward,downward
Ceará,Brazil,953668,24742,2021-12-17,2021-12,2021,9134109,212,0,93,4,0.311,0.5713,downward,downward
Ceará,Brazil,953774,24749,2021-12-18,2021-12,2021,9135124,106,7,88,5,0.276,0.7144,downward,downward
Ceará,Brazil,953865,24749,2021-12-19,2021-12,2021,9132078,91,0,100,4,0.304,0.5,downward,downward
Ceará,Brazil,953971,24759,2021-12-20,2021-12,2021,9132078,106,10,105,6,0.2957,0.6665,downward,downward
Ceará,Brazil,954018,24760,2021-12-21,2021-12,2021,9132078,47,1,104,5,0.268,1.0,downward,upward
Ceará,Brazil,954225,24760,2021-12-22,2021-12,2021,9132078,207,0,128,4,0.5845,0.6665,downward,downward
Ceará,Brazil,954361,24765,2021-12-23,2021-12,2021,9132078,136,5,130,4,0.6807,0.6665,downward,downward
Ceará,Brazil,954362,24765,2021-12-24,2021-12,2021,9132078,1,0,100,4,0.505,0.5,downward,downward
Ceará,Brazil,954518,24765,2021-12-25,2021-12,2021,9132078,156,0,107,3,0.557,0.4285,downward,downward
Ceará,Brazil,954616,24765,2021-12-26,2021-12,2021,9132078,98,0,108,3,0.5933,0.4285,downward,downward
Ceará,Brazil,954669,24773,2021-12-27,2021-12,2021,9132078,53,8,100,2,0.6577,0.4,downward,downward
Ceará,Brazil,954798,24778,2021-12-28,2021-12,2021,9132078,129,5,112,3,1.0,0.5,upward,downward
Ceará,Brazil,955966,24792,2021-12-29,2021-12,2021,9132078,1168,14,249,5,2.594,1.0,stable,upward
Ceará,Brazil,956182,24799,2021-12-30,2021-12,2021,9132078,216,7,261,5,3.223,1.0,stable,upward
Ceará,Brazil,956325,24806,2021-12-31,2021-12,2021,9132078,143,7,281,6,3.021,1.5,stable,stable
Ceará,Brazil,957035,24806,2022-01-01,2022-01,2022,9132078,710,0,360,6,4.09,1.2,stable,stable
Ceará,Brazil,957203,24812,2022-01-02,2022-01,2022,9132078,168,6,370,7,3.7,1.75,stable,stable
Ceará,Brazil,957373,24815,2022-01-03,2022-01,2022,9132078,170,3,387,6,3.686,1.0,stable,upward
Ceará,Brazil,957498,24823,2022-01-04,2022-01,2022,9132078,125,8,386,7,3.71,1.4,stable,stable
Ceará,Brazil,957813,24823,2022-01-05,2022-01,2022,9135082,315,0,264,5,2.062,1.25,stable,stable
Ceará,Brazil,958080,24823,2022-01-06,2022-01,2022,9137629,267,0,272,4,2.092,1.0,stable,upward
Ceará,Brazil,960793,24836,2022-01-07,2022-01,2022,9163504,2713,13,639,5,6.39,1.25,stable,stable
Ceará,Brazil,960999,24841,2022-01-08,2022-01,2022,9165469,206,5,567,5,5.3,1.667,stable,stable
Ceará,Brazil,962200,24842,2022-01-09,2022-01,2022,9132078,1201,1,714,5,6.61,1.667,stable,stable
Ceará,Brazil,963644,24851,2022-01-10,2022-01,2022,9132078,1444,9,896,6,8.96,3.0,stable,stable
Ceará,Brazil,963773,24852,2022-01-11,2022-01,2022,9132078,129,1,897,5,8.01,1.667,stable,stable
Ceará,Brazil,964060,24852,2022-01-12,2022-01,2022,9132078,287,0,893,5,3.586,1.0,stable,upward
Ceará,Brazil,964566,24856,2022-01-13,2022-01,2022,9132078,506,4,927,5,3.55,1.0,stable,upward
Ceará,Brazil,966987,24867,2022-01-14,2022-01,2022,9132078,2421,11,885,5,3.15,0.8335,stable,upward
Ceará,Brazil,968505,24870,2022-01-15,2022-01,2022,9132078,1518,3,1073,5,2.98,0.8335,stable,upward
Ceará,Brazil,970490,24872,2022-01-16,2022-01,2022,9132078,1985,2,1185,5,3.203,0.7144,stable,downward
Ceará,Brazil,978476,24913,2022-01-17,2022-01,2022,9132078,7986,41,2119,9,5.477,1.5,stable,stable
Ceará,Brazil,980698,24916,2022-01-18,2022-01,2022,9132078,2222,3,2418,10,6.266,1.429,stable,stable
Ceará,Brazil,982377,24942,2022-01-19,2022-01,2022,9132078,1679,26,2617,13,9.914,2.6,stable,stable
Ceará,Brazil,987114,24956,2022-01-20,2022-01,2022,9132078,4737,14,3222,15,11.84,3.75,stable,stable
Ceará,Brazil,990138,24980,2022-01-21,2022-01,2022,9132078,3024,24,3308,17,5.176,3.4,stable,stable
Ceará,Brazil,990138,24980,2022-01-22,2022-01,2022,9132078,0,0,3091,16,5.453,3.2,stable,stable
Ceará,Brazil,1030428,24996,2022-01-23,2022-01,2022,9132078,40290,16,8563,18,11.99,3.6,stable,stable
Ceará,Brazil,1032651,25039,2022-01-24,2022-01,2022,9132078,2223,43,7740,18,8.64,3.0,stable,stable
Ceará,Brazil,1040161,25053,2022-01-25,2022-01,2022,9132078,7510,14,8495,20,9.47,4.0,stable,stable
Ceará,Brazil,1050801,25083,2022-01-26,2022-01,2022,9132078,10640,30,9775,21,10.945,4.2,stable,stable
Ceará,Brazil,1050801,25083,2022-01-27,2022-01,2022,9132078,0,0,9099,19,9.81,3.8,stable,stable
Ceará,Brazil,1077060,25175,2022-01-28,2022-01,2022,9132078,26259,92,12418,28,14.03,5.6,stable,stable
Ceará,Brazil,1107160,25237,2022-01-29,2022-01,2022,9132078,30100,62,16718,37,15.58,7.4,stable,stable
Ceará,Brazil,1119607,25239,2022-01-30,2022-01,2022,9132078,12447,2,12740,35,10.75,7.0,stable,stable
Ceará,Brazil,1124676,25245,2022-01-31,2022-01,2022,9132078,5069,6,13147,30,6.203,3.334,stable,stable
Ceará,Brazil,1131297,25332,2022-02-01,2022-02,2022,9132078,6621,87,13020,40,5.383,4.0,stable,stable
Ceará,Brazil,1131297,25332,2022-02-02,2022-02,2022,9132078,0,0,11500,36,4.395,2.77,stable,stable
Ceará,Brazil,1160180,25450,2022-02-03,2022-02,2022,9132078,28883,118,15626,53,4.85,3.533,stable,stable
Ceará,Brazil,1175073,25412,2022-02-04,2022-02,2022,9132078,14893,-38,14002,34,4.234,2.0,stable,stable
Ceará,Brazil,1180133,25427,2022-02-05,2022-02,2022,9132078,5060,15,10425,28,3.373,1.75,stable,stable
Ceará,Brazil,1182283,25502,2022-02-06,2022-02,2022,9132078,2150,75,8954,38,1.046,2.111,upward,stable
Ceará,Brazil,1183229,25542,2022-02-07,2022-02,2022,9132078,946,40,8365,43,1.081,2.389,upward,stable
Ceará,Brazil,1187507,25580,2022-02-08,2022-02,2022,9132078,4278,38,8030,36,0.9453,1.8,upward,stable
Ceará,Brazil,1191350,25653,2022-02-09,2022-02,2022,9132078,3843,73,8579,46,0.8774,2.191,upward,stable
Ceará,Brazil,1195043,25687,2022-02-10,2022-02,2022,9132078,3693,34,4981,34,0.5474,1.789,downward,stable
Ceará,Brazil,1198953,25726,2022-02-11,2022-02,2022,9132078,3910,39,3412,45,0.2747,1.607,downward,stable
Ceará,Brazil,1202237,25793,2022-02-12,2022-02,2022,9132078,3284,67,3158,53,0.1888,1.433,downward,stable
Ceará,Brazil,1203386,25796,2022-02-13,2022-02,2022,9132078,1149,3,3015,42,0.2367,1.2,downward,stable
Ceará,Brazil,1204050,25807,2022-02-14,2022-02,2022,9132078,664,11,2975,38,0.2263,1.267,downward,stable
Ceará,Brazil,1206719,25851,2022-02-15,2022-02,2022,9132078,2669,44,2745,39,0.2108,0.975,downward,upward
Ceará,Brazil,1210050,25887,2022-02-16,2022-02,2022,9132078,3331,36,2672,34,0.2323,0.9443,downward,upward
Ceará,Brazil,1212653,25929,2022-02-17,2022-02,2022,9132078,2603,42,2516,35,0.161,0.66,downward,downward
Ceará,Brazil,1214933,25990,2022-02-18,2022-02,2022,9132078,2280,61,2283,38,0.1631,1.117,downward,upward
Ceará,Brazil,1216869,26041,2022-02-19,2022-02,2022,9132078,1936,51,2091,36,0.2006,1.286,downward,stable
Ceará,Brazil,1217245,26070,2022-02-20,2022-02,2022,9132078,376,29,1980,40,0.2211,1.053,downward,upward
Ceará,Brazil,1217521,26080,2022-02-21,2022-02,2022,9132078,276,10,1925,39,0.2301,0.9067,downward,upward
Ceará,Brazil,1219743,26133,2022-02-22,2022-02,2022,9132078,2222,53,1861,41,0.2318,1.139,downward,upward
Ceará,Brazil,1221650,26190,2022-02-23,2022-02,2022,9132078,1907,57,1658,44,0.1932,0.9565,downward,upward
Ceará,Brazil,1222448,26204,2022-02-24,2022-02,2022,9132078,798,14,1400,40,0.281,1.177,downward,stable
Ceará,Brazil,1224173,26221,2022-02-25,2022-02,2022,9132078,1725,17,1320,33,0.387,0.7334,downward,downward
Ceará,Brazil,1226040,26286,2022-02-26,2022-02,2022,9132078,1867,65,1311,35,0.415,0.66,downward,downward
Ceará,Brazil,1226124,26288,2022-02-27,2022-02,2022,9132078,84,2,1269,32,0.421,0.7617,downward,upward
Ceará,Brazil,1226503,26305,2022-02-28,2022-02,2022,9132078,379,17,1284,33,0.4316,0.8687,downward,upward
Ceará,Brazil,1227243,26321,2022-03-01,2022-03,2022,9132078,740,16,1072,27,0.3906,0.6924,downward,downward
Ceará,Brazil,1228010,26331,2022-03-02,2022-03,2022,9132078,767,10,909,21,0.34,0.6177,downward,downward
Ceará,Brazil,1228302,26354,2022-03-03,2022-03,2022,9132078,292,23,837,22,0.3328,0.6284,downward,downward
Ceará,Brazil,1229820,26385,2022-03-04,2022-03,2022,9132078,1518,31,807,24,0.3535,0.6313,downward,downward
Ceará,Brazil,1230599,26412,2022-03-05,2022-03,2022,9132078,779,27,652,18,0.3118,0.5,downward,downward
Ceará,Brazil,1230685,26421,2022-03-06,2022-03,2022,9132078,86,9,652,19,0.3293,0.475,downward,downward
Ceará,Brazil,1230749,26428,2022-03-07,2022-03,2022,9132078,64,7,607,18,0.3154,0.4614,downward,downward
Ceará,Brazil,1231567,26451,2022-03-08,2022-03,2022,9132078,818,23,618,19,0.332,0.4634,downward,downward
Ceará,Brazil,1232276,26504,2022-03-09,2022-03,2022,9132078,709,53,610,25,0.368,0.5684,downward,downward
Ceará,Brazil,1232805,26525,2022-03-10,2022-03,2022,9132078,529,21,644,25,0.46,0.625,downward,downward
Ceará,Brazil,1233521,26543,2022-03-11,2022-03,2022,9132078,716,18,529,23,0.401,0.697,downward,downward
Ceará,Brazil,1233886,26563,2022-03-12,2022-03,2022,9132078,365,20,470,22,0.3584,0.6284,downward,downward
Ceará,Brazil,1233945,26568,2022-03-13,2022-03,2022,9132078,59,5,466,21,0.3672,0.6562,downward,downward
Ceará,Brazil,1234029,26571,2022-03-14,2022-03,2022,9132078,84,3,469,21,0.3652,0.636,downward,downward
Ceará,Brazil,1234474,26599,2022-03-15,2022-03,2022,9132078,445,28,416,22,0.388,0.815,downward,upward
Ceará,Brazil,1234927,26602,2022-03-16,2022-03,2022,9132078,453,3,379,14,0.417,0.6665,downward,downward
Ceará,Brazil,1235452,26639,2022-03-17,2022-03,2022,9132078,525,37,379,17,0.453,0.773,downward,upward
Ceará,Brazil,1235897,26656,2022-03-18,2022-03,2022,9132078,445,17,340,17,0.4214,0.7085,downward,downward
Ceará,Brazil,1236261,26661,2022-03-19,2022-03,2022,9132078,364,5,340,14,0.5215,0.778,downward,upward
Ceará,Brazil,1236310,26666,2022-03-20,2022-03,2022,9132078,49,5,338,14,0.5186,0.737,downward,downward
Ceará,Brazil,1236328,26666,2022-03-21,2022-03,2022,9132078,18,0,329,14,0.542,0.778,downward,upward
Ceará,Brazil,1236907,26677,2022-03-22,2022-03,2022,9132078,579,11,348,12,0.563,0.6313,downward,downward
Ceará,Brazil,1238511,26683,2022-03-23,2022-03,2022,9132078,1604,6,512,12,0.8394,0.48,upward,downward
Ceará,Brazil,1239185,26683,2022-03-24,2022-03,2022,9132078,674,0,534,7,0.829,0.28,upward,downward
Ceará,Brazil,1239630,26696,2022-03-25,2022-03,2022,9132078,445,13,534,6,1.01,0.261,upward,downward
Ceará,Brazil,1239702,26699,2022-03-26,2022-03,2022,9132078,72,3,492,6,1.047,0.2727,upward,downward
Ceará,Brazil,1239746,26708,2022-03-27,2022-03,2022,9132078,44,9,491,6,1.054,0.2856,upward,downward
Ceará,Brazil,1239746,26708,2022-03-28,2022-03,2022,9132078,0,0,489,6,1.043,0.2856,upward,downward
Ceará,Brazil,1240113,26725,2022-03-29,2022-03,2022,9132078,367,17,458,7,1.101,0.318,upward,downward
Ceará,Brazil,1240117,26731,2022-03-30,2022-03,2022,9132078,4,6,230,7,0.607,0.5,downward,downward
Ceará,Brazil,1240117,26731,2022-03-31,2022-03,2022,9132078,0,0,134,7,0.3535,0.4119,downward,downward
Ceará,Brazil,1240834,26756,2022-04-01,2022-04,2022,9132078,717,25,172,9,0.506,0.5293,downward,downward
Ceará,Brazil,1240834,26756,2022-04-02,2022-04,2022,9132078,0,0,162,9,0.4766,0.643,downward,downward
Ceará,Brazil,1241255,26772,2022-04-03,2022-04,2022,9132078,421,16,216,10,0.639,0.7144,downward,downward
Ceará,Brazil,1241271,26777,2022-04-04,2022-04,2022,9132078,16,5,218,10,0.6626,0.7144,downward,downward
Ceará,Brazil,1241634,26784,2022-04-05,2022-04,2022,9132078,363,7,218,9,0.6265,0.75,downward,downward
Ceará,Brazil,1241990,26798,2022-04-06,2022-04,2022,9132078,356,14,268,10,0.5234,0.8335,downward,upward
Ceará,Brazil,1242268,26806,2022-04-07,2022-04,2022,9132078,278,8,308,11,0.5767,1.571,downward,stable
Ceará,Brazil,1242625,26813,2022-04-08,2022-04,2022,9132078,357,7,256,9,0.4795,1.5,downward,stable
Ceará,Brazil,1242818,26817,2022-04-09,2022-04,2022,9132078,193,4,284,9,0.577,1.5,downward,stable
Ceará,Brazil,1242835,26817,2022-04-10,2022-04,2022,9132078,17,0,226,7,0.4602,1.167,downward,stable
Ceará,Brazil,1242874,26819,2022-04-11,2022-04,2022,9132078,39,2,229,6,0.4683,1.0,downward,upward
Ceará,Brazil,1242889,26825,2022-04-12,2022-04,2022,9132078,15,6,180,6,0.393,0.857,downward,upward
Ceará,Brazil,1242890,26831,2022-04-13,2022-04,2022,9132078,1,6,129,5,0.561,0.7144,downward,downward
Ceará,Brazil,1243356,26833,2022-04-14,2022-04,2022,9132078,466,2,156,4,1.164,0.5713,stable,downward
Ceará,Brazil,1243445,26838,2022-04-15,2022-04,2022,9132078,89,5,118,4,0.686,0.4443,downward,downward
Ceará,Brazil,1243445,26838,2022-04-16,2022-04,2022,9132078,0,0,90,3,0.5557,0.3333,downward,downward
Ceará,Brazil,1243472,26848,2022-04-17,2022-04,2022,9132078,27,10,91,5,0.4214,0.5,downward,downward
Ceará,Brazil,1243483,26853,2022-04-18,2022-04,2022,9132078,11,5,87,5,0.3992,0.5,downward,downward
Ceará,Brazil,1243503,26860,2022-04-19,2022-04,2022,9132078,20,7,88,5,0.4036,0.5557,downward,downward
Ceará,Brazil,1243632,26860,2022-04-20,2022-04,2022,9132078,129,0,106,5,0.3955,0.5,downward,downward
Ceará,Brazil,1243764,26863,2022-04-21,2022-04,2022,9132078,132,3,59,5,0.1915,0.4546,downward,downward
Ceará,Brazil,1243770,26867,2022-04-22,2022-04,2022,9132078,6,4,47,5,0.1836,0.5557,downward,downward
Ceará,Brazil,1243867,26876,2022-04-23,2022-04,2022,9132078,97,9,61,6,0.2148,0.6665,downward,downward
Ceará,Brazil,1243937,26876,2022-04-24,2022-04,2022,9132078,70,0,67,4,0.2964,0.5713,downward,downward
Ceará,Brazil,1243975,26876,2022-04-25,2022-04,2022,9132078,38,0,71,4,0.31,0.6665,downward,downward
Ceará,Brazil,1243994,26884,2022-04-26,2022-04,2022,9132078,19,8,71,4,0.3945,0.6665,downward,downward
Ceará,Brazil,1244061,26884,2022-04-27,2022-04,2022,9132078,67,0,62,4,0.4807,0.8,downward,upward
Ceará,Brazil,1244175,26892,2022-04-28,2022-04,2022,9132078,114,8,59,5,0.3782,1.25,downward,stable
Ceará,Brazil,1244235,26900,2022-04-29,2022-04,2022,9132078,60,8,67,5,0.568,1.25,downward,stable
Ceará,Brazil,1244308,26907,2022-04-30,2022-04,2022,9132078,73,7,63,5,0.7,1.667,downward,stable
Ceará,Brazil,1244313,26910,2022-05-01,2022-05,2022,9132078,5,3,54,5,0.5933,1.0,downward,upward
Ceará,Brazil,1244420,26910,2022-05-02,2022-05,2022,9132078,107,0,64,5,0.736,1.0,downward,upward
Ceará,Brazil,1244462,26912,2022-05-03,2022-05,2022,9132078,42,2,67,4,0.761,0.8,upward,upward
Ceará,Brazil,1244551,26912,2022-05-04,2022-05,2022,9132078,89,0,70,4,0.66,0.8,downward,upward
Ceará,Brazil,1244705,26928,2022-05-05,2022-05,2022,9132078,154,16,76,6,1.288,1.2,stable,stable
Ceará,Brazil,1244742,26945,2022-05-06,2022-05,2022,9132078,37,17,73,7,1.553,1.4,stable,stable
Ceará,Brazil,1244742,26945,2022-05-07,2022-05,2022,9132078,0,0,62,6,1.017,1.0,upward,upward
Ceará,Brazil,1244923,26948,2022-05-08,2022-05,2022,9132078,181,3,88,6,1.313,1.5,stable,stable
Ceará,Brazil,1244923,26948,2022-05-09,2022-05,2022,9132078,0,0,72,6,1.014,1.5,upward,stable
Ceará,Brazil,1244956,26960,2022-05-10,2022-05,2022,9132078,33,12,71,7,1.0,1.75,upward,stable
Ceará,Brazil,1245089,26964,2022-05-11,2022-05,2022,9132078,133,4,77,8,1.242,2.0,stable,stable
Ceará,Brazil,1245219,26971,2022-05-12,2022-05,2022,9132078,130,7,74,7,1.254,1.4,stable,stable
Ceará,Brazil,1245318,26976,2022-05-13,2022-05,2022,9132078,99,5,83,5,1.239,1.0,stable,upward
Ceará,Brazil,1245349,26983,2022-05-14,2022-05,2022,9132078,31,7,87,6,1.381,1.2,stable,stable
Ceará,Brazil,1245349,26983,2022-05-15,2022-05,2022,9132078,0,0,61,5,1.13,1.0,upward,upward
Ceará,Brazil,1245485,26994,2022-05-16,2022-05,2022,9132078,136,11,81,7,1.266,1.4,stable,stable
Ceará,Brazil,1245485,26994,2022-05-17,2022-05,2022,9132078,0,0,76,5,1.135,1.25,upward,stable
Ceará,Brazil,1245485,26994,2022-05-18,2022-05,2022,9132078,0,0,57,5,0.8145,1.25,upward,stable
Ceará,Brazil,1245485,26994,2022-05-19,2022-05,2022,9132078,0,0,38,4,0.5,0.6665,downward,downward
Ceará,Brazil,1245686,27015,2022-05-20,2022-05,2022,9132078,201,21,53,6,0.726,0.857,downward,upward
Ceará,Brazil,1245686,27015,2022-05-21,2022-05,2022,9132078,0,0,49,5,0.7905,0.8335,upward,upward
Ceará,Brazil,1246002,27051,2022-05-22,2022-05,2022,9132078,316,36,94,10,1.068,1.667,upward,stable
Ceará,Brazil,1245686,27026,2022-05-23,2022-05,2022,9132078,-316,-25,29,5,0.4028,0.8335,downward,upward
Ceará,Brazil,1245888,27040,2022-05-24,2022-05,2022,9132078,202,14,58,7,0.817,1.0,upward,upward
Ceará,Brazil,1246002,27051,2022-05-25,2022-05,2022,9132078,114,11,74,9,0.961,1.125,upward,upward
Ceará,Brazil,1246105,27057,2022-05-26,2022-05,2022,9132078,103,6,89,9,1.203,1.286,stable,stable
Ceará,Brazil,1246144,27057,2022-05-27,2022-05,2022,9132078,39,0,66,6,0.7954,1.2,upward,stable
Ceará,Brazil,1246248,27066,2022-05-28,2022-05,2022,9132078,104,9,81,8,0.931,1.333,upward,stable
Ceará,Brazil,1246248,27066,2022-05-29,2022-05,2022,9132078,0,0,36,3,0.5903,0.6,downward,downward
Ceará,Brazil,1246305,27074,2022-05-30,2022-05,2022,9132078,57,8,89,7,1.099,1.0,upward,upward
Ceará,Brazil,1246350,27082,2022-05-31,2022-05,2022,9132078,45,8,66,6,0.8687,1.2,upward,stable
Ceará,Brazil,1246443,27089,2022-06-01,2022-06,2022,9132078,93,7,63,6,1.105,1.2,upward,stable
Ceará,Brazil,1246495,27093,2022-06-02,2022-06,2022,9132078,52,4,56,6,1.474,1.5,stable,stable
Ceará,Brazil,1246631,27100,2022-06-03,2022-06,2022,9132078,136,7,70,7,1.32,1.167,stable,stable
Ceará,Brazil,1246631,27100,2022-06-04,2022-06,2022,9132078,0,0,55,5,1.122,1.0,upward,upward
Ceará,Brazil,1246631,27100,2022-06-05,2022-06,2022,9132078,0,0,55,5,0.585,0.5,downward,downward
Ceará,Brazil,1248491,27109,2022-06-06,2022-06,2022,9132078,1860,9,313,5,10.8,1.0,stable,upward
Ceará,Brazil,1248690,27124,2022-06-07,2022-06,2022,9132078,199,15,335,6,5.777,0.857,stable,upward
Ceará,Brazil,1248816,27125,2022-06-08,2022-06,2022,9132078,126,1,339,6,4.582,0.6665,stable,downward
Ceará,Brazil,1249043,27127,2022-06-09,2022-06,2022,9132078,227,2,364,5,4.09,0.5557,stable,downward
Ceará,Brazil,1249286,27131,2022-06-10,2022-06,2022,9132078,243,4,380,5,5.758,0.8335,stable,upward
Ceará,Brazil,1249651,27131,2022-06-11,2022-06,2022,9132078,365,0,432,5,5.332,0.625,stable,downward
Ceará,Brazil,1249803,27131,2022-06-12,2022-06,2022,9132078,152,0,454,5,12.61,1.667,stable,stable
Ceará,Brazil,1249836,27131,2022-06-13,2022-06,2022,9132078,33,0,193,4,2.168,0.5713,stable,downward
Ceará,Brazil,1250935,27135,2022-06-14,2022-06,2022,9132078,1099,4,321,2,4.863,0.3333,stable,downward
Ceará,Brazil,1251306,27136,2022-06-15,2022-06,2022,9132078,371,1,356,2,5.652,0.3333,stable,downward
Ceará,Brazil,1251306,27136,2022-06-16,2022-06,2022,9132078,0,0,324,2,5.785,0.3333,stable,downward
Ceará,Brazil,1251306,27136,2022-06-17,2022-06,2022,9132078,0,0,289,1,4.13,0.1428,stable,downward
Ceará,Brazil,1251306,27136,2022-06-18,2022-06,2022,9132078,0,0,237,1,4.31,0.2,stable,downward
Ceará,Brazil,1251306,27136,2022-06-19,2022-06,2022,9132078,0,0,215,1,3.908,0.2,stable,downward
Ceará,Brazil,1252846,27142,2022-06-20,2022-06,2022,9132078,1540,6,430,2,1.374,0.4,stable,downward
Ceará,Brazil,1253467,27148,2022-06-21,2022-06,2022,9132078,621,6,362,2,1.081,0.3333,upward,downward
Ceará,Brazil,1254403,27152,2022-06-22,2022-06,2022,9132078,936,4,443,3,1.307,0.5,stable,downward
Ceará,Brazil,1255319,27157,2022-06-23,2022-06,2022,9132078,916,5,574,3,1.577,0.6,stable,downward
Ceará,Brazil,1256281,27163,2022-06-24,2022-06,2022,9132078,962,6,711,4,1.871,0.8,stable,upward
Ceará,Brazil,1256281,27163,2022-06-25,2022-06,2022,9132078,0,0,711,4,1.6455,0.8,stable,upward
Ceará,Brazil,1256281,27163,2022-06-26,2022-06,2022,9132078,0,0,711,4,1.566,0.8,stable,upward
Ceará,Brazil,1260898,27164,2022-06-27,2022-06,2022,9132078,4617,1,1151,4,5.965,1.0,stable,upward
Ceará,Brazil,1262880,27175,2022-06-28,2022-06,2022,9132078,1982,11,1345,4,4.19,2.0,stable,stable
Ceará,Brazil,1262880,27175,2022-06-29,2022-06,2022,9132078,0,0,1211,4,3.402,2.0,stable,stable
Ceará,Brazil,1266399,27186,2022-06-30,2022-06,2022,9132078,3519,11,1583,5,4.887,2.5,stable,stable
Ceará,Brazil,1267955,27200,2022-07-01,2022-07,2022,9132078,1556,14,1668,6,5.773,6.0,stable,stable
Ceará,Brazil,1269537,27212,2022-07-02,2022-07,2022,9132078,1582,12,1894,7,7.992,7.0,stable,stable
Ceará,Brazil,1270401,27216,2022-07-03,2022-07,2022,9132078,864,4,2018,8,9.38,8.0,stable,stable
Ceará,Brazil,1270625,27216,2022-07-04,2022-07,2022,9132078,224,0,1390,8,3.232,4.0,stable,stable
Ceará,Brazil,1272422,27227,2022-07-05,2022-07,2022,9132078,1797,11,1364,8,3.768,4.0,stable,stable
Ceará,Brazil,1274084,27246,2022-07-06,2022-07,2022,9132078,1662,19,1601,11,3.613,3.666,stable,stable
Ceará,Brazil,1275860,27271,2022-07-07,2022-07,2022,9132078,1776,25,1352,13,2.355,4.332,stable,stable
Ceará,Brazil,1277765,27293,2022-07-08,2022-07,2022,9132078,1905,22,1402,14,1.972,3.5,stable,stable
Ceará,Brazil,1279524,27300,2022-07-09,2022-07,2022,9132078,1759,7,1427,13,2.008,3.25,stable,stable
Ceará,Brazil,1280300,27300,2022-07-10,2022-07,2022,9132078,776,0,1415,12,1.99,3.0,stable,stable
Ceará,Brazil,1280408,27301,2022-07-11,2022-07,2022,9132078,108,1,1398,13,1.215,3.25,stable,stable
Ceará,Brazil,1281940,27309,2022-07-12,2022-07,2022,9132078,1532,8,1360,12,1.011,3.0,upward,stable
Ceará,Brazil,1283560,27328,2022-07-13,2022-07,2022,9132078,1620,19,1354,12,1.118,3.0,upward,stable
Ceará,Brazil,1285006,27332,2022-07-14,2022-07,2022,9132078,1446,4,1307,9,0.8257,1.8,upward,stable
Ceará,Brazil,1334138,27332,2022-07-15,2022-07,2022,9132078,49132,0,8054,6,4.83,1.0,stable,upward
Ceará,Brazil,1338311,27339,2022-07-16,2022-07,2022,9132078,4173,7,8399,6,4.434,0.857,stable,upward
